"题目"，"朝代"，"作者"，"内容"
"志峡船具诗 其三 戙","唐末宋初","王周","箭飞峡中水，锯立峡中石。峡与水为隘，水与石相击。濆为生险艰，声发甚霹雳。三老航一叶，百丈空千尺。苍黄徒尔为，倏忽何可测。篙之小难制，戙之独有力。猗嗟戙之为，彬彬坚且直。有如用武人，森森矗戈戟。有如敢言士，落落吐胸臆。拯危居坦夷，济险免兢惕。志彼哲匠心，俾其来者识。"
"志峡船具诗 其一 梢","唐末宋初","王周","制之居首尾，俾之辨斜正。首动尾聿随，斜取正为定。有如提吏笔，有如执时柄。有如秉师律，有如宣命令。守彼方与直，得其刚且劲。既能济险难，何畏涉辽夐。招招俾作主，汎汎实司命。风乌愧斟酌，画鹢空辉映。古人存丰规，猗欤聊引證。"
"志峡船具诗 其二 橹","唐末宋初","王周","用之大曰橹，冠乎小者楫。通津既能济，巨浸即横涉。身之使者颊，虎之拿者爪。鱼之拨者鬣，弩之进者筴。此实为相须，相须航一叶。"
"金口步","唐末宋初","王周","两山斗咽喉，群石矗牙齿。行客无限怨，横吞一江水。"
"金盘草诗","唐末宋初","王周","今春从南陵，得草名金盘。金盘有仁性，生在林一端。根节岁一节，食之甘而酸。风俗竞采掇，俾人防急难。巴中蛇虺毒，解之如走丸。巨叶展六出，软干分长竿。摇摇绿玉活，袅袅香荷寒。世云暑酷月，郁有神物看。天之产于此，意欲生民安。今之为政者，何不反此观。知彼苛且猛，慎勿虐而残。一物苟失所，万金惟可叹。莫并蒿与莱，岂羡芝及兰。勤渠护根本，栽植当庭栏。寄言好生者，休说神仙丹。"
"齿落词","唐末宋初","王周","己卯至庚辰，仲夏晦之暮。吾齿右排上，一齿脱而去。呼吸缺吾防，咀嚼欠吾助。年籥惜不返，日驭走为蠹。唇亡得无寒，舌在从何诉。辅车宜长依，发肤可增惧。不须考前古，聊且为近喻。有如云中雨，雨散绝回顾。有如枝上叶，叶脱难再附。白发非独愁，红颜岂私驻。何必郁九回，何必牵百虑。开尊复开怀，引笔作长句。"
"赠怤师","唐末宋初","王周","水中有片月，照耀婵娟姿。庭前有孤柏，竦秀岁寒期。坚然物莫迁，寂焉心为师。声发响必荅，形存影即随。雪花安结子，雪叶宁附枝。兰死不改香，井寒岂生澌。晨炉烟袅袅，病发霜丝丝。丈室冰凛冽，一衲云离披。顾此名利场，得不惭冠绥。"
"荅同年李昉见赠次韵","唐末宋初","邓洵美","词场几度让长鞭，又向清朝贺九迁。品秩虽然殊此日，岁寒终不改当年。驰名早已超三院，侍直仍忻步八砖。今日相逢翻自愧，闲吟对酒倍潸然。"
"和表弟包颍见寄","唐末宋初","徐铉","平生中表最情亲，浮世那堪聚散频。谢脁却吟归省阁，刘桢犹自卧漳滨。旧游半似前生事，要路多逢后进人。且喜新吟报强健，明年相望杏园春。"
"九江旅夜寄山中故人","唐末宋初","伍乔","弱柳风高远漏沈，坐来难便息愁吟。江城雪尽寒犹在，客舍灯孤夜正深。尘土积年粘旅服，关山无处寄归心。此时遥羡闲眠侣，静掩云扉卧一林。"
"冬日道中","唐末宋初","伍乔","去去天涯无定期，瘦童羸马共依依。暮烟江口客来绝，寒叶岭头人住稀。带雪野风吹旅思，入云山火照行衣。钓台吟阁沧洲在，应为初心未得归。"
"观山水障子","唐末宋初","伍乔","功绩精妍世少伦，图时应倍用心神。不知草木承何异，但见江山长带春。云势似离岩底石，浪花如动岸边蘋。更疑独泛渔舟者，便是其中旧隐人。"
"寄史处士","唐末宋初","伍乔","长羡闲居一水湄，吟情高古有谁知。石楼待月横琴久，渔浦经风下钓迟。僻坞落花多掩径，旧山残烧几侵篱。松门别后无消息，早晚重应蹑屐随。"
"寄张学士洎","唐末宋初","伍乔","不知何处好消忧，公退携壶即上楼。职事久参侯伯幕，梦魂长绕帝王州。黄山向晚盈轩翠，黟水含春绕槛流。遥想玉堂多暇日，花时谁伴出城游。"
"寄落星史虚白处士","唐末宋初","伍乔","白云峰下古溪头，曾与提壶烂熳游。登阁共看彭蠡水，围炉相忆杜陵秋。棋玄不厌通高品，句妙多容隔岁酬。别后相思时一望，暮山空碧水空流。"
"晚秋同何秀才溪上","唐末宋初","伍乔","闲步秋光思杳然，荷藜因共过林烟。期收野药寻幽路，欲采溪菱上小船。云吐晚阴藏霁岫，柳含馀霭咽残蝉。倒尊尽日忘归处，山磬数声敲暝天。"
"游西禅","唐末宋初","伍乔","远岫当轩列翠光，高僧一衲万缘忘。碧松影里地长润，白藕花中水亦香。云自雨前生净石，鹤于钟后宿长廊。游人恋此吟终日，盛暑楼台早有凉。"
"僻居秋思寄友人","唐末宋初","伍乔","门巷秋归更寂寥，雨馀闲砌委兰苗。梦回月夜虫吟壁，病起茅斋药满瓢。泽国旧游关远思，竹林前会负佳招。身名未立犹辛苦，何许流年晚鬓凋。"
"僻居谢何明府见访","唐末宋初","伍乔","公退琴堂动逸怀，闲披烟霭访微才。马嘶穷巷蛙声息，辙到衡门草色开。风引柳花当坐起，日将林影入庭来。满斋尘土一床藓，多谢从容水饭回。"
"僻居酬友人","唐末宋初","伍乔","僻居虽爱近林泉，幽径闲居碧藓连。向竹掩扉随鹤息，就溪安石学僧禅。古琴带月音声亮，山果经霜气味全。多谢故交怜朴野，隔云时复寄佳篇。"
"游西山龙泉禅寺","唐末宋初","伍乔","叠巘层峰坐可观，枕门流水更潺湲。晓钟声彻洞溪远，夏木影笼轩槛寒。幽径乍寻衣屦润，古堂频宿梦魂安。因嗟城郭营营事，不得长游空鬓残。"
"句","唐末宋初","伍乔","积霭沈诸壑，微阳在半峰。"
"题全义分水岭","唐末宋初","伍彬","前贤功及物，禹后杳难俦。不改古今色，平分南北流。寒冲山影岸，清绕荻花洲。尽是朝宗去，潺潺早晚休。"
"句","唐末宋初","伍彬","稚子出看莎径没，渔翁来报竹桥流。"
"石城怀古","唐末宋初","刘洞","石城古岸头，一望思悠悠。几许六朝事，不禁江水流。"
"句","唐末宋初","刘洞","千里长江皆渡马，十年养士得何人。翻忆潘郎章奏内，愔愔日暮好沾巾。百骸同草木，万象入心灵。"
"春游 其一","唐末宋初","刘兼","柳成金穗草如茵，载酒寻花共赏春。先入醉乡君莫问，十年风景在三秦。"
"万葛树","唐末宋初","刘兼","叶如羽盖岂堪论，百步清阴锁绿云。善政已闻思召伯，英风偏称号将军。静铺讲席麟经润，高拂□枝兔影分。更有岁寒霜雪操，莫将樗栎拟相群。"
"中春宴游","唐末宋初","刘兼","二月风光似洞天，红英翠萼簇芳筵。楚王云雨迷巫峡，江令文章媚蜀笺。歌黛入颦春袖敛，舞衣新绣晓霞鲜。酒阑香袂初分散，笑指渔翁钓暮烟。"
"去年今日","唐末宋初","刘兼","去年今日到荣州，五骑红尘入郡楼。貔虎只知迎太守，蛮夷不信是儒流。奸豪已息时将泰，疲瘵全苏岁又周。圣主若容辞重禄，便归烟水狎群鸥。"
"对雨","唐末宋初","刘兼","幽庭凝碧亦涟漪，檐霤声繁聒梦归。半岫金乌才委照，一川石燕又交飞。濯枝霢霂榴花吐，吹渚飘飖暑气微。因忆故园闲钓处，苍苔斑驳满渔矶。"
"玉烛花","唐末宋初","刘兼","袅袅香英三四枝，亭亭红艳照阶墀。正当晚槛初开处，却似春闱就试时。少女不吹方熠爚，东君偏惜未离披。夜深斜倚朱栏外，拟把邻光借与谁。"
"再见从弟舍人","唐末宋初","刘兼","屈指依稀十五年，鸾台秘阁位相悬。分飞淮甸雁行断，重见江楼蟾影圆。滞迹未偕朝北阙，高才方命入西川。愿君通理须还早，拜庆慈亲几杖前。"
"再看光福寺牡丹","唐末宋初","刘兼","去年曾看牡丹花，蛱蝶迎人傍彩霞。今日再游光福寺，春风吹我入仙家。当筵芬馥歌唇动，倚槛娇羞醉眼斜。来岁未朝金阙去，依前和露载归衙。"
"旭川祁宰思家而卒因述意呈秦川知己","唐末宋初","刘兼","岁稔民康绝讼论，政成公暇自由身。朝看五马闲如社，夜拥双姬煖似春。家计不忧凭冢子，官资无愧是朝臣。岂同龌龊祁员外，至死悲凉一妇人。"
"访饮妓不遇招酒徒不至","唐末宋初","刘兼","小桥流水接平沙，何处行云不在家。毕卓未来轻竹叶，刘晨重到殢桃花。琴樽冷落春将尽，帏幌萧条日又斜。回首却寻芳草路，金鞍拂柳思无涯。"
"芳春","唐末宋初","刘兼","微雨微风隔昼帘，金炉檀炷冷慵添。桃花满地春牢落，柳絮成堆雪弃嫌。宝瑟不能邀卓氏，綵毫何必梦江淹。宦情归兴休相挠，隼旆渔舟总未厌。"
"到郡后有寄","唐末宋初","刘兼","蜀路新修尽坦平，交亲深幸再逢迎。正当返袂思乡国，却似归家见弟兄。沾泽只惭尧綍重，溯流还喜范舟轻。欲将感恋裁书旨，多少渔笺写得成。"
"命妓不至","唐末宋初","刘兼","琴中难挑孰怜才，独对良宵酒数杯。苏子黑貂将已尽，宋弘青鸟又空回。月穿净牖霜成隙，风捲残花锦作堆。欹枕梦魂何处去，醉和春色入天台。"
"春怨","唐末宋初","刘兼","绣林红岸落花钿，故去新来感自然。绝塞杪春悲汉月，长林深夜泣缃弦。锦书雁断应难寄，菱镜鸾孤貌可怜。独倚画屏人不会，梦魂才别戍楼边。"
"春昼醉眠","唐末宋初","刘兼","朱栏芳草绿纤纤，欹枕高堂捲昼帘。处处落花春寂寂，时时中酒病恹恹。塞鸿信断虽堪讶，梁燕词多且莫嫌。自有卷书销永日，霜华未用鬓边添。"
"春晚寓怀","唐末宋初","刘兼","一承兑泽莅方州，八度春光照郡楼。好景几将官吏醉，名山时领管弦游。空花任尔频侵眼，老雪从他渐满头。归去杜陵池阁在，只能欢笑不能愁。"
"春游 其二","唐末宋初","刘兼","摇摇离绪不能持，满郡花开酒熟时。羞听黄莺求善友，强随绿柳展愁眉。隔云故国山千叠，傍水芳林锦万枝。圣主未容归北阙，且将勤俭抚南夷。"
"春霄","唐末宋初","刘兼","春云春日共朦胧，满院梨花半夜风。宿酒未醒珠箔捲，艳歌初阕玉楼空。五湖范蠡才堪重，六印苏秦道不同。再取素琴聊假寐，南柯灵梦莫相通。"
"秋夕书怀呈戎州郎中 其二","唐末宋初","刘兼","风送秋荷满鼻香，竹声敲玉近虚廊。梦回故国情方黯，月过疏帘夜正凉。菱镜也知移艳态，锦书其奈隔年光。鸾胶处处难寻觅，断尽相思寸寸肠。"
"诫是非","唐末宋初","刘兼","巧舌如簧总莫听，是非多自爱憎生。三人告母虽投杼，百犬闻风只吠声。辨玉且宽和氏罪，诬金须认不疑情。因思畴昔游谈者，六国交驰亦受烹。"
"送文英大师","唐末宋初","刘兼","屈指平阳别社莲，蟾光一百度曾圆。孤云自在知何处，薄宦参差亦信缘。山郡披风方穆若，花时分袂更凄然。摇鞭相送嘉陵岸，回首群峰隔翠烟。"
"郡楼闲望书怀","唐末宋初","刘兼","郡城楼阁绕江滨，风物清秋入望频。铜鼓祭龙云塞庙，芦花飘市雪黏人。莲披净沼群香散，鹭点寒烟玉片新。归去杜陵池馆在，且将朝服拂埃尘。"
"重阳感怀 其一","唐末宋初","刘兼","重阳不忍上高楼，寒菊年年照暮秋。万叠故山云总隔，两行乡泪血和流。黄茅莽莽连边郡，红叶纷纷落钓舟。归计未成年渐老，茱萸羞戴雪霜头。"
"偶有下殇因而自遣","唐末宋初","刘兼","彭寿殇龄共两空，幻泡缘影梦魂中。缺圆宿会长如月，飘忽浮生疾似风。修短百年先后定，贤愚千古是非同。南柯太守知人意，休问陶陶塞上翁。"
"寄滑州文秀大师","唐末宋初","刘兼","分飞屈指十三年，菡萏峰前别社莲。薄宦偶然来左蜀，孤云何事在南燕。一封瑶简音初达，两处金沙色共圆。珍重汤休惠佳句，郡斋吟久不成眠。"
"简竖儒","唐末宋初","刘兼","蹄涔岂信有沧浪，萤火何堪并太阳。渊奥未曾探禹穴，矜誇便拟越丘墙。小巫神气终须怯，下里音声必不长。近日冰壶多晦昧，虎皮羊质也观光。"
"蜀都道中","唐末宋初","刘兼","剑关云栈乱峥嵘，得丧何由险与平。千载龟城终失守，一堆鬼录漫留名。季年必不延昏主，薄赏那堪激懦兵。李特后来多二世，纳降归拟尽公卿。"
"春夕寓兴","唐末宋初","刘兼","忘忧何必在庭萱，是事悠悠竟可宽。酒病未能辞锦里，春狂又拟入桃源。风吹杨柳丝千缕，月照梨花雪万团。闲泥金徽度芳夕，幽泉石上自潺湲。"
"春霁","唐末宋初","刘兼","春霁江山似画图，醉垂鞭袂出康衢。猖狂乱打貔貅鼓，懒慢迟修鸳鹭书。老色渐来欺鬓发，闲情将欲傲簪裾。苔钱遍地知多少，买得花枝不落无。"
"春燕","唐末宋初","刘兼","多时窗外语呢喃，只要佳人捲绣帘。大厦已成须庆贺，高门频入莫憎嫌。花间舞蝶和香趁，江畔春泥带雨衔。栖息数年情已厚，营巢争肯傍他檐。"
"倦学","唐末宋初","刘兼","乐广亡来冰镜稀，宓妃嫫母混妍媸。且于雾里藏玄豹，休向窗中问碧鸡。百氏典坟空自苦，一堆萤雪竟谁知。门前春色芳如昼，好掩书斋任所之。"
"莲塘霁望","唐末宋初","刘兼","新秋菡萏发红英，向晚风飘满郡馨。万叠水纹罗乍展，一双鸂鶒绣初成。采莲女散吴歌阕，拾翠人归楚雨晴。远岸牧童吹短笛，蓼花深处信牛行。"
"登楼寓望","唐末宋初","刘兼","凭高多是偶汍澜，红叶何堪照病颜。万叠云山供远恨，一轩风物送秋寒。背琴鹤客归松径，横笛牛童卧蓼滩。独倚郡楼无限意，夕阳西去水东还。"
"杂曲歌辞 其一 杨柳枝","唐末宋初","孙光宪","闾门风暖落花乾，飞遍江城雪不寒。独有晚来临水驿，闲人多凭赤阑干。"
"杂曲歌辞 其二 杨柳枝","唐末宋初","孙光宪","有池有榭即濛濛，浸润翻成长养功。恰似有人长点检，著行排立向春风。"
"杂曲歌辞 其三 杨柳枝","唐末宋初","孙光宪","根柢虽然傍浊河，无妨终日近笙歌。骖骖金带谁堪比，还笑黄莺不较多。"
"杂曲歌辞 其四 杨柳枝","唐末宋初","孙光宪","万株枯槁怨亡隋，似吊吴台各自垂。好是淮阴明月里，酒楼横笛不胜吹。"
"玉胡蝶","唐末宋初","孙光宪","春欲尽，景仍长，满园花正黄。粉翅两悠飏，翩翩过短墙。鲜飙暖，牵游伴，飞去立残芳。无语对萧娘，舞衫沈麝香。"
"何满子","唐末宋初","孙光宪","冠剑不随君去，江河还共恩深。歌袖半遮眉黛惨，泪珠旋滴衣襟。惆怅云愁雨怨，断魂何处相寻。"
"菩萨鬘 其一","唐末宋初","孙光宪","月华如水笼香砌，金镮碎撼门初闭。寒影堕高檐，钩垂一面帘。碧烟轻袅袅，红战灯花笑。即此是高唐，掩屏秋梦长。"
"菩萨鬘 其二","唐末宋初","孙光宪","花冠频鼓墙头翼，东方澹白连窗色。门外早莺声，背楼残月明。薄寒笼醉态，依旧铅华在。握手送人归，半拖金缕衣。"
"菩萨鬘 其三","唐末宋初","孙光宪","小庭花落无人扫，疏香满地东风老。春晚信沈沈，天涯何处寻。晓堂屏六扇，眉共湘山远。争奈别离心，近来尤不禁。"
"菩萨鬘 其四","唐末宋初","孙光宪","青岩碧洞经朝雨，隔花相唤南溪去。一只木兰船，波平远浸天。扣船惊翡翠，嫩玉抬香臂。红日欲沈西，烟中遥解觿。"
"菩萨鬘 其五","唐末宋初","孙光宪","木绵花映丛祠小，越禽声里春光晓。铜鼓与蛮歌，南人祈赛多。客帆风正急，茜袖偎樯立。极浦几回头，烟波无限愁。"
"八拍蛮","唐末宋初","孙光宪","孔雀尾拖金线长，怕人飞起入丁香。越女沙头争拾翠，相呼归去背斜阳。"
"上行杯 其一","唐末宋初","孙光宪","草草离亭鞍马，从远道，此地分襟。燕宋秦吴千万里，无辞一醉。野棠开，江草湿。伫立，沾泣，征骑骎骎。"
"上行杯 其二","唐末宋初","孙光宪","离棹逡巡欲动，临极浦，故人相送。去住心情知不共，金船满捧。绮罗愁，丝管咽。回别，帆影灭，江浪如雪。"
"女冠子 其一","唐末宋初","孙光宪","蕙风芝露，坛际残香轻度，蕊珠宫。苔点分圆碧，桃花践破红。品流巫峡外，名籍紫微中。真侣墉城会，梦魂通。"
"女冠子 其二","唐末宋初","孙光宪","淡花瘦玉，依约神仙妆束，佩琼文。瑞露通宵贮，幽香尽日焚。碧纱笼绛节，黄藕冠浓云。勿以吹箫伴，不同群。"
"风流子 其一","唐末宋初","孙光宪","茅舍槿篱溪曲，鸡犬自南自北。菰叶长，水荭开，门外春波涨渌。听织，声促，轧轧鸣梭穿屋。"
"风流子 其二","唐末宋初","孙光宪","楼倚长衢欲暮，瞥见神仙伴侣。微傅粉，拢梳头，隐映画帘开处。无语，无绪，慢曳罗裙归去。"
"风流子 其三","唐末宋初","孙光宪","金络玉衔嘶马，系向绿杨阴下。朱户掩，绣帘垂，曲院水流花谢。欢罢，归也，犹在九衢深夜。"
"生查子 其一","唐末宋初","孙光宪","寂寞掩朱门，正是天将暮。暗澹小庭中，滴滴梧桐雨。绣工夫，牵心绪，配尽鸳鸯缕。待得没人时，偎倚论私语。"
"生查子 其二","唐末宋初","孙光宪","暖日策花骢，亸鞚垂杨陌。芳草惹烟青，落絮随风白。谁家绣毂动香尘，隐映神仙客。狂杀玉鞭郎，咫尺音容隔。"
"生查子 其三","唐末宋初","孙光宪","金井堕高梧，玉殿笼斜月。永巷寂无人，敛态愁堪绝。玉炉寒，香烬灭，还似君恩歇。翠辇不归来，幽恨将谁说。"
"生查子 其四","唐末宋初","孙光宪","春病与春愁，何事年年有。半为枕前人，半为花间酒。醉金尊，携玉手，共作鸳鸯偶。倒载卧云屏，雪面腰如柳。"
"生查子 其五","唐末宋初","孙光宪","为惜美人娇，长有如花笑。半醉倚红妆，转语传青鸟。眷方深，怜恰好，唯恐相逢少。似这一般情，肯信春光老。"
"生查子 其六","唐末宋初","孙光宪","清晓牡丹芳，红艳凝金蕊。乍占锦江春，永认笙歌地。感人心，为物瑞，烂熳烟花里。戴上玉钗时，迥与凡花异。"
"生查子 其七","唐末宋初","孙光宪","密雨阻佳期，尽日凝然坐。帘外正淋漓，不觉愁如锁。梦难裁，心欲破，泪逐檐声坠。想得玉人情，也合思量我。"
"后庭花 其一","唐末宋初","孙光宪","景阳钟动宫莺转，露凉金殿。轻飙吹起琼花绽，玉叶如剪。晚来高阁上，珠帘卷。见坠香千片，修蛾慢脸陪雕辇，后庭新宴。"
"后庭花 其二","唐末宋初","孙光宪","石城依旧空江国，故宫春色。七尺青丝芳草绿，绝世难得。玉英凋落尽，更何人识。野棠如织，只是教人添怨忆，怅望无极。"
"竹枝 其一","唐末宋初","孙光宪","门前春水白蘋花，岸上无人小艇斜。商女经过江欲暮，散抛残食饲神鸦。"
"竹枝 其二","唐末宋初","孙光宪","乱绳千结绊人深，越罗万丈表长寻。杨柳在身垂意绪，藕花落尽见莲心。"
"应天长","唐末宋初","孙光宪","翠凝仙艳非凡有，窈窕年华方十九。鬓如云，腰似柳，妙对绮弦歌醁酒。醉瑶台，携玉手。共燕此宵相偶，魂断晚窗分首，泪沾金缕袖。"
"更漏子 其一","唐末宋初","孙光宪","听寒更，闻远雁，半夜萧娘深院。扃绣户，下珠帘，满庭喷玉蟾。人语静，香闺冷，红幕半垂清影。云雨态，蕙兰心，此情江海深。"
"更漏子 其二","唐末宋初","孙光宪","今夜期，来日别，相对祗堪愁绝。偎粉面，撚瑶簪，无言泪满襟。银箭落，霜华薄，墙外晓鸡咿喔。听付属，恶情悰，断肠西复东。"
"更漏子 其三","唐末宋初","孙光宪","烛荧煌，香旖旎，闲放一堆鸳被。慵就寝，独无憀，相思魂欲销。不会得，这心力，判了依前还忆。空自怨，奈伊何，别来情更多。"
"更漏子 其四","唐末宋初","孙光宪","掌中珠，心上气，爱惜岂将容易。花下月，枕前人，此生谁更亲。交颈语，合欢身，便同比目金鳞。连绣枕，卧红茵，霜天似暖春。"
"更漏子 其五","唐末宋初","孙光宪","对秋深，离恨苦，数夜满庭风雨。凝想坐，敛愁眉，孤心似有违。红窗静，画帘垂，魂消地角天涯。和泪听，断肠窥，漏移灯暗时。"
"更漏子 其六","唐末宋初","孙光宪","求君心，风韵别，浑似一团烟月。歌皓齿，舞红筹，花时醉上楼。能婉媚，解娇羞，王孙忍不攀留。惟我恨，未绸缪，相思魂梦愁。"
"定风波","唐末宋初","孙光宪","帘拂疏香断碧丝，泪衫还滴绣黄鹂。上国献书人不在，凝黛，晚庭又是落红时。春日自长心自促，翻覆，年来年去负前期。应是秦云兼楚雨，留住，向花枝誇说月中枝。"
"定西番 其一","唐末宋初","孙光宪","鸡禄山前游骑，边草白，朔天明，马蹄轻。鹊面弓离短韔，弯来月欲成，一只鸣?云外，晓鸿惊。"
"定西番 其二","唐末宋初","孙光宪","帝子枕前秋夜，霜幄冷，月华明，正三更。何处戍楼寒笛，梦残闻一声，遥想汉关万里，泪纵横。"
"河传 其一","唐末宋初","孙光宪","太平天子，等闲游戏，疏河千里。柳如丝，偎倚，绿波春水，长淮风不起。如花殿脚三千女，争云雨，何处留人住？锦帆风，烟际红，烧空，魂迷大业中。"
"河传 其二","唐末宋初","孙光宪","柳拖金缕，著烟笼雾，濛濛落絮。凤皇舟上楚女，妙舞，雷喧波上鼓。龙争虎战分中土，人无主，桃叶江南渡。襞花笺，艳思牵，成篇，宫娥相与传。"
"河传 其三","唐末宋初","孙光宪","花落，烟薄，谢家池阁，寂寞春深。翠蛾轻敛意沈吟，沾襟，无人知此心。玉炉香断霜灰冷，帘铺影，梁燕归红杏。晚来天，空悄然，孤眠，枕檀云髻偏。"
"河传 其四","唐末宋初","孙光宪","风飐，波敛，团荷闪闪，珠倾露点。木兰舟上，何处吴娃越艳，藕花红照脸。大堤狂杀襄阳客，烟波隔，渺渺湖光白。身已归，心不归，斜晖，远汀鸂鶒飞。"
"河渎神 其一","唐末宋初","孙光宪","汾水碧依依，黄云落叶初飞。翠娥一去不言归，庙门空掩斜晖。四壁阴森排古画，依旧琼轮羽驾。小殿沈沈清夜，银灯飘落香灺。"
"河渎神 其二","唐末宋初","孙光宪","江上草芊芊，春晚湘妃庙前。一方卵色楚南天，数行斜雁联翩。独倚朱阑情不极，魂断终朝相忆。两桨不知消息，远汀时起鸂鶒。"
"临江仙 其一","唐末宋初","孙光宪","霜拍井梧乾叶堕，翠帏雕槛初寒。薄铅残黛称花冠，含情无语，延伫倚阑干。杳杳征轮何处去，离愁别恨千般。不堪心绪正多端，镜奁长掩，无意对孤鸾。"
"临江仙 其二","唐末宋初","孙光宪","暮雨凄凄深院闭，灯前凝坐初更。玉钗低压鬓云横，半垂罗幕，相映烛光明。终是有心投汉佩，低头但理秦筝。燕双鸾偶不胜情，只愁明发，将逐楚云行。"
"南歌子 其一","唐末宋初","孙光宪","艳冶青楼女，风流似楚真。骊珠美玉未为珍，窈窕一枝芳柳，入腰身。舞袖频回雪，歌声几动尘。慢凝秋水顾情人，祗缘倾国，著处觉生春。"
"南歌子 其二","唐末宋初","孙光宪","映月论心处，偎花见面时。倚郎和袖抚香肌，遥指画堂深院，许相期。解佩君非晚，虚襟我未迟。愿如连理合欢枝，不似五陵狂荡，薄情儿。"
"思帝乡","唐末宋初","孙光宪","如何，遣情情更多。永日水堂帘下，敛羞蛾。六幅罗裙窣地，微行曳碧波。看尽满池疏雨，打团荷。"
