"题目"，"朝代"，"作者"，"内容"
"山居杂诗六首 其三","金末元初","元好问","树合秋声满，村荒暮景閒。虹收仍白雨，云动忽青山。"
"前高山杂诗 天池","金末元初","元好问","天池一雨洗氛埃，全晋堂堂四望开。不上朝元峰北顶，真成不到此山来。"
"台山杂吟","金末元初","元好问","山云吞吐翠微中，淡绿深青一万重。此景只应天上有，岂知身在妙高峰。"
"台山杂咏五首 其一","金末元初","元好问","西北天低五顶高，茫茫松海露灵鳌。太行直上犹千里，井底残山枉叫号。"
"台山杂吟","金末元初","元好问","万壑千岩位置雄，偶从天巧见神功。湍溪已作风雷恶，更在云山气象中。"
"台山杂吟","金末元初","元好问","颠风作力扫阴霾，白日青天四望开。好个台山真面目，争教坡老不曾来？"
"同儿辈赋未开海棠二首 其二","金末元初","元好问","枝间新绿一重重，小蕾深藏数点红。爱惜芳心莫轻吐，且教桃李闹春风。"
"论诗三十首 其四","金末元初","元好问","一语天然万古新，豪华落尽见真淳。南窗白日羲皇上，未害渊明是晋人。"
"论诗三十首 其十","金末元初","元好问","排比铺张特一途，藩篱如此亦区区。少陵自有连城璧，争奈微之识珷玞。"
"论诗三十首 其二十二","金末元初","元好问","奇外无奇更出奇，一波才动万波随。只知诗到苏黄尽，沧海横流却是谁？"
"论诗三十首 其十一","金末元初","元好问","眼处心生句自神，暗中摸索总非真。画图临出秦川景，亲到长安有几人？"
"论诗三十首 其二十七","金末元初","元好问","百年才觉古风回，元祐诸人次第来。讳学金陵犹有说，竟将何罪废欧梅？"
"论诗三十首 其二十五","金末元初","元好问","乱后玄都失故基，看花诗在只堪悲。刘郎也是人间客，枉向春风怨兔葵。"
"论诗三十首 其六","金末元初","元好问","心画心声总失真，文章宁复见为人。高情千古《閒居赋》，争信安仁拜路尘。"
"论诗三十首 其三","金末元初","元好问","邺下风流在晋多，壮怀犹见缺壶歌。风云若恨张华少，温李新声奈尔何。"
"论诗三十首 其二十一","金末元初","元好问","窘步相仍死不前，唱酬无复见前贤。纵横正有凌云笔，俯仰随人亦可怜。"
"论诗三十首 其八","金末元初","元好问","沈宋横驰翰墨场，风流初不废齐梁。论功若准平吴例，合著黄金铸子昂。"
"论诗三十首 其十八","金末元初","元好问","东野穷愁死不休，高天厚地一诗囚。江山万古潮阳笔，合在元龙百尺楼。"
"论诗三十首 其二十八","金末元初","元好问","古雅难将子美亲，精纯全失义山真。论诗宁下涪翁拜，未作江西社里人。"
"论诗三十首 其十五","金末元初","元好问","笔底银河落九天，何曾憔悴饭山前。世间东抹西涂手，枉著书生待鲁连。"
"论诗三十首 其三十","金末元初","元好问","撼树蚍蜉自觉狂，书生技痒爱论量。老来留得诗千首，却被何人较短长。"
"论诗三十首 其十二","金末元初","元好问","望帝春心托杜鹃，佳人锦瑟怨华年。诗家总爱西昆好，独恨无人作郑笺。"
"论诗三十首 其二十九","金末元初","元好问","池塘春草谢家春，万古千秋五字新。传语闭门陈正字，可怜无补费精神。"
"论诗三十首 其九","金末元初","元好问","斗靡誇多费览观，陆文犹恨冗于潘。心声只要传心了，布谷澜翻可是难。"
"论诗三十首 其十四","金末元初","元好问","出处殊涂听所安，山林何得贱衣冠。华歆一掷金随重，大是渠侬被眼谩。"
"论诗三十首 其二十三","金末元初","元好问","曲学虚荒小说欺，俳谐怒骂岂宜时。今人合笑古人拙，除却雅言都不知。"
"论诗三十首 其二十四","金末元初","元好问","有情芍药含春泪，无力蔷薇卧晚枝。拈出退之山石句，始知渠是女郎诗。"
"论诗三十首 其五","金末元初","元好问","纵横诗笔见高情，何物能浇磈磊平。老阮不狂谁会得？出门一笑大江横。"
"论诗三十首 其二","金末元初","元好问","曹刘坐啸虎生风，四海无人角两雄。可惜并州刘越石，不教横槊建安中。"
"论诗三十首 其二十六","金末元初","元好问","金入洪炉不厌频，精真那计受纤尘。苏门果有忠臣在，肯放坡诗百态新。"
"论诗三十首 其十七","金末元初","元好问","切响浮声发巧深，研磨虽苦果何心？浪翁水乐无宫徵，自是云山韶濩音。"
"杨柳","金末元初","元好问","杨柳青青沟水流，莺儿调舌弄娇柔。桃花记得题诗客，斜倚春风笑不休。"
"癸巳五月三日北渡三首","金末元初","元好问","白骨纵横似乱麻，几年桑梓变龙沙。只知河朔生灵尽，破屋疏烟却数家！"
"癸巳五月三日北渡三首","金末元初","元好问","道旁僵卧满累囚，过去旃车似水流。红粉哭随回鹘马，为谁一步一回头？"
"梁县道中","金末元初","元好问","青山簇簇树重重，人在春云浩荡中。也是杏花无意况，一枝临水卧残红。"
"俳体雪香亭杂咏十二首 其二","金末元初","元好问","落日青山一片愁，大河东注不还流。若为长得熙春在，时上高层望宋州。"
"壬辰十二月车驾东狩后即事五首 其二","金末元初","元好问","惨澹龙蛇日斗争，干戈真欲尽生灵。高原水出山河改，战地风来草木腥。精卫有冤填瀚海，包胥无泪哭秦庭。并州豪杰知谁在？莫拟分军下井陉。"
"壬辰十二月车驾东狩后即事五首 其四","金末元初","元好问","万里荆襄入战尘，汴州门外即荆榛。蛟龙岂是池中物，虮虱空悲地上臣。乔木他年怀故国，野烟何处望行人？秋风不用吹华发，沧海横流要此身。"
"甲午除夜","金末元初","元好问","暗中人事忽推迁，坐守寒灰望复燃。已恨太官余曲饼，争教汉水入胶船？神功圣德三千牍，大定明昌五十年。甲子两周今日尽，空将衰泪洒吴天。"
"石门","金末元初","元好问","两崖悬绝倚山垠，草径低迷劣可分。潭影乍从明处见，竹香偏向静中闻。石林万古不知暑，茅屋四邻惟有云。曳杖行歌羡樵叟，此生何计得随君。"
"过诗人李长源故居","金末元初","元好问","楚些招魂自往年，明珠真见抵深渊。巨鳌有铒虽堪钓，怒虎无情可重编。千丈豪气天也妒，七言诗好世空传。伤心鹦鹉洲边泪，却望西山一泫然。"
"别程女","金末元初","元好问","芸斋淅淅掩霜寒，别酒青灯语夜阑。生女便知聊寄托，中年尤觉感悲欢。松间小草栽培稳，掌上明珠弃掷难。明日缑山东畔路，野夫怀抱若为宽？"
"岐阳三首 其二","金末元初","元好问","百二关河草木横，十年戎马暗秦京。岐阳西望无来信，陇水东流闻哭声。野蔓有情萦战骨，残阳何意照空城。从谁细向苍苍问，争遣蚩尤作五兵。"
"昆阳二首 其一","金末元初","元好问","古木荒烟集暮鸦，高城落日隐悲笳。并州倦客初投迹，楚泽寒梅又过花。满眼旌旗惊世路，闭门风雪羡山家。忘忧只有清尊在，暂为红尘拂鬓华。"
"洛阳","金末元初","元好问","千年河岳控喉襟，一日神州见陆沈。已为操琴感衰涕，更须同辇梦秋衾。城头大匠论蒸土，地底中郎待摸金。拟就天公问翻复，蒿莱丹碧果何心。"
"咏怀","金末元初","元好问","凉叶萧萧散雨声，虚堂淅淅掩霜清。黄华自与西风约，白发先从远客生。吟似候虫秋更苦，梦和寒鹊夜频惊。何时石岭关头路？一望家山眼暂明。"
"晋溪","金末元初","元好问","石蹬云松著色屏，岸花汀草展江亭。青瑶叠甃通悬瓮，白玉双龙掣迅霆。地脉何尝间今昔，尾闾真解泄沧溟。乾坤一雨兵尘了，好就川妃问乞灵。"
"眼中","金末元初","元好问","眼中时事益纷然，拥被寒窗夜不眠。骨肉他乡各异县，衣冠今日是何年？枯槐聚蚁无多地，秋水鸣蛙自一天。何处青山隔尘土？一庵吾欲送华颠。"
"雁门关外","金末元初","元好问","四海于今正一家，生民何处不桑麻。重关独居千寻岭，深夏犹飞六出花。云暗白杨连马邑，天围青冢渺龙沙。凭高吊古情无尽，空对西风数去鸦。"
"横波亭为青口帅赋","金末元初","元好问","孤亭突兀插飞流，气压元龙百尺楼。万里风涛接瀛海，千年豪杰壮山丘。疏星澹月鱼龙夜，老木清霜鸿雁秋。倚剑长歌一杯酒，浮云西北是神州。"
"出都二首 其二","金末元初","元好问","历历兴亡败局棋，登临疑梦复疑非。断霞落日天无尽，老树遗台秋更悲。沧海忽惊龙穴露，广寒犹想凤笙归。从教尽刬琼华了，留在西山尽泪垂。"
"外家南寺","金末元初","元好问","郁郁楸梧动晚烟，一庭风露觉秋偏。眼中高岸移深谷，愁里残阳更乱蝉。去国衣冠有今日，外家梨栗记当年。白头来往人间遍，依旧僧窗借榻眠。"
"过晋阳故城书事","金末元初","元好问","惠远祠前晋溪水，翠叶银花清见底。水上西山如卧屏，郁郁苍苍三百里。中原北门形势雄，想见城阙云烟中。望川亭上阅今古，但有麦浪摇春风。君不见系舟山头龙角秃，白塔一摧城覆没。薛王出降民不降，屋瓦乱飞如箭镞。汾流决入大夏门，府治移著唐明村。只从巨屏失光彩，河洛几度风烟昏。东阙苍龙西玉虎，金雀觚棱上云雨。不论民居与官府，仙佛所庐馀百所。鬼役天财千万古，争教一炬成焦土。至今父老哭向天，死恨河南往来苦。南人鬼巫好禨祥，万夫畚锸开连冈。官街十字改丁字，钉破并州渠亦亡。几时却到承平了，重看官家筑晋阳。"
"涌金亭示同游诸君","金末元初","元好问","太行元气老不死，上与左界分山河。有如巨鳌昂头西入海，突兀已过馀坡陀。我从汾晋来，山之面目腹背皆经过。济源盘谷非不佳，烟景独觉苏门多。涌金亭下百泉水，海眼万古留山阿。觱沸泺水源，奫沦晋溪波。云雷涵鬼物，窟宅深蛟鼍。水妃簸弄明月玑，地藏发泄天不诃。平湖油油碧于酒，云锦十里翻风荷。我来适与风雨会，世界三日漫兜罗。山行不得山，北望空长哦。今朝一扫众峰出，千鬟万髻高峨峨。空青断石壁，微茫散烟萝。山阳十月未摇落，翠蕤云旓相荡摩。云烟故为出浓淡，鱼鸟似欲留婆娑。石间仙人迹，石烂迹不磨。仙人去不返，六龙忽蹉跎。江山如此不一醉，拊掌笑杀孙公和。长安城头乌尾讹，并州少年夜枕戈。举杯为问谢安石，苍生今亦如卿何，元子乐矣君其歌。"
"续小娘歌十首 其六","金末元初","元好问","雁雁相送过河来，人歌人哭雁声哀。雁到秋来却南去，南人北渡几时回。"
"续小娘歌十首 其三","金末元初","元好问","山无洞穴水无船，单骑驱人动数千。直使今年留得在，更教何处避明年。"
"游天坛杂诗五首 其四","金末元初","元好问","湍声汹汹落悬崖，见说蛟龙擘石开。安得天瓢一翻倒，蹑云平下看风雷。"
"登恒山","金末元初","元好问","大茂维岳古帝孙，太朴未散真巧存。乾坤自有灵境在，奠位岂合他山尊。椒原旌旗白日跃，山界楼观苍烟屯。谁能借我两黄鹄，长袖一拂元都门。"
"颍亭","金末元初","元好问","颍上风烟天地回，颍亭孤赏亦悠哉。春风碧水双鸥静，落日青山万马来。胜概销沈几今昔，中年登览足悲哀。远游拟续骚人赋，所惜匆匆无酒杯。"
"水调歌头 赋三门津","金末元初","元好问","黄河九天上，人鬼瞰重关。长风怒卷高浪，飞洒日光寒。峻似吕梁千仞，壮似钱塘八月，直下洗尘寰。万象入横溃，依旧一峰闲。仰危巢，双鹄过，杳难攀。人间此险何用，万古秘神奸。不用燃犀下照，未必佽飞强射，有力障狂澜，唤取骑鲸客，挝鼓过银山。"
"摸鱼儿","金末元初","元好问","问人间、情是何物，直教生死相许。天南地北双飞客，老翅几回寒暑。欢乐趣。离别苦。是中更有痴儿女。君应有语。渺万里层云，千山暮景，只影为谁去。横汾路。寂寞当年箫鼓。荒烟依旧平楚。招魂楚些何嗟及，山鬼自啼风雨。天也妒。未信与、莺儿燕子俱黄土。千秋万古。为留待骚人，狂歌痛饮，来访雁丘处。"
"鹧鸪天","金末元初","元好问","只近浮名不近情。且看不饮更何成。三杯渐觉纷华远，一斗都浇块磊平。醒复醉，醉还醒。灵均憔悴可怜生。离骚读杀浑无味，好个诗家阮步兵。"
"骤雨打新荷","金末元初","元好问","绿叶阴浓，遍池亭水阁，偏趁凉多。海榴初绽，朵朵簇红罗。乳燕雏莺弄语，有高柳鸣蟑相和。骤雨过，珍珠乱撒，打遍新荷。人生百年有几，念良辰美景，休放虚过。穷通前定，何用苦张罗。命友邀宾玩赏，对芳尊浅酌低歌。且酩酊，任他两轮日月，来往如梭。"
"饮酒五首 其一","金末元初","元好问","西郊一亩宅，闭门秋草深。床头有新酿，意惬成孤斟。举杯谢明月，蓬荜肯相临。愿将万古色，照我万古心。"
"江城子 其二 季春五日有感而作歌以自适也","金末元初","段成己","阶前流水玉鸣渠。爱吾庐。惬幽居。屋上青山、山鸟喜相呼。少日功名空自许，今老矣，欲何如。閒来活计未全疏。月边渔。雨边锄。花底风来、吹乱读残书。谁唤九原摩诘起，添画我，辋川图。"
"寿寇兴祖","金末元初","段克己","飘飘关辅客，逸气薄云霄。承学有源委，持论生风飙。束发侍玉阶，香名满天朝。射策不一中，雄文深自韬。嘉遁思居洛，歌诗祇和陶。生涯足文史，踪迹混渔樵。蹭蹬三十年，壮志殊未凋。人称寇公后，遇鼎复能调。才大时不容，坐使双鬓焦。朅来汾上水，吾见秋虫号。西风下木叶，天气正泬寥。劝君一杯酒，能令百忧消。开怀且痛饮，勿令乡关遥。"
"蝶恋花 闻莺有感","金末元初","段克己","鶗鴂一声春已晓。胡蝶双飞，暖日明花草。花底笙歌犹未了。流莺又复催春老。早是残红枝上少。飞絮无情，更把人相恼。老桧独含冰雪操。春来悄莫人知道。"
"出居庸","金末元初","蔡圭","乱石妨车毂，深沙困马蹄。天分斗南北，人问日东西。侧脚柴荆短，平头土舍低。山花两三树，笑杀武陵溪。"
"春阴","金末元初","蔡圭","城上春阴暗晚空，城头山色有无中。似闻啼鸟来幽树，巳有游丝曳好风。流水小桥归未得，落霞孤鹜兴无穷。林花不解东君意，邀勒游人未破红。"
"霫川道中","金末元初","蔡圭","扇底无残暑，西风日夕佳。云山藏客路，烟树记人家。小渡一声橹，断霞千点鸦。诗成鞍马上，不觉在天涯。"
"医巫闾","金末元初","蔡圭","幽州北镇高且雄，倚天万仞蟠天东。祖龙力驱不肯去，至今鞭血馀殷红。崩崖暗谷森云树，萧寺门横入山路。谁道营丘笔有神，只得峰峦两三处。我方万里来天涯，坡陁缭绕昏风沙。直教眼界增明秀，好在岚光日夕佳。封龙山边生处乐，此山之间亦不恶。他年南北两生涯，不妨世有扬州鹤。"
"山居杂诗六首 其六","金末元初","元好问","鹭影兼秋静，蝉声带晚凉。陂长留积水，川阔尽斜阳。"
"山居杂诗六首 其一","金末元初","元好问","瘦竹藤斜挂，丛花草乱生。林高风有态，苔滑水无声。"
"山居杂诗六首 其四","金末元初","元好问","川迥枫林散，山深竹港幽。疏烟沈去鸟，落日送归牛。"
"同儿辈赋未开海棠二首 其一","金末元初","元好问","翠叶轻笼豆颗匀，胭脂浓抹蜡痕新。殷勤留著花梢露，滴下生红可惜春。"
"论诗三十首 其十九","金末元初","元好问","万古幽人在涧阿，百年孤愤竟如何？无人说与天随子，春草输赢校几多。"
"论诗三十首 其十三","金末元初","元好问","万古文章有坦途，纵横谁似玉川卢。真书不入今人眼，儿辈从教鬼画符。"
"论诗三十首 其一","金末元初","元好问","汉谣魏什久纷纭，正体无人与细论。谁是诗中疏凿手，暂教泾渭各清浑。"
"论诗三十首 其七","金末元初","元好问","慷慨歌谣绝不传，穹庐一曲本天然。中州万古英雄气，也到阴山敕勒川。"
"论诗三十首 其十六","金末元初","元好问","切切秋虫万古情，灯前山鬼泪纵横。鉴湖春好无人赋，夹岸桃花锦浪生。"
"论诗三十首 其二十","金末元初","元好问","谢客风容映古今，发源谁似柳州深？朱弦一拂遗音在，却是当年寂寞心。"
"杏花杂诗八首 其一","金末元初","元好问","杏花墙外一枝横，半面宫妆出晓晴。看尽春风不回首，宝儿元自太憨生。"
"杏花杂诗八首 其三","金末元初","元好问","袅袅纤条映酒船，绿娇红小不胜怜。长年自笑情缘在，犹要春风慰眼前。"
"榆社硖口村早发","金末元初","元好问","瘦马长途懒著鞭，客怀牢落五更天。几时不属鸡声管，睡彻东窗日影偏。"
"乙卯十一月往镇州","金末元初","元好问","村静鸟声乐，山低雁影遥。野阴时滉朗，冷雨只飘萧。涉远心先倦，冲寒酒易消。红尘忘南北，渺渺见长桥。"
"九月晦日王村道中","金末元初","元好问","水涸沙仍湿，霜馀草更幽。烟光藏落景，山骨露清秋。坐食知何益，行吟只自愁。随阳见鸿雁，三叹惜淹留。"
"八月并州雁","金末元初","元好问","八月并州雁，清汾照旅群。一声惊晚笛，数点入秋云。灭没楼中见，哀劳枕畔闻。南来还北去，无计得随君。"
"少室南原","金末元初","元好问","地僻人烟断，山深鸟语哗。清溪鸣石齿，暖日长藤芽。绿映高低树，红迷远近花。林间见鸡犬，直拟是仙家。"
"出都二首 其一","金末元初","元好问","汉宫曾动伯鸾歌，事去英雄可奈何。但见觚棱上金爵，岂知荆棘卧铜驼。神仙不到秋风客，富贵空悲春梦婆。行过卢沟重回首，凤城平日五云多。"
"送樊顺之","金末元初","元好问","弓刀十驿岳莲州，渭水秦山得意秋。王粲从军正年少，庾郎入幕更风流。寒乡况味真鸡肋，清镜功名属虎头。寄谢溪风亭上月，老夫乘兴欲西游。"
"被檄夜赴邓州幕府","金末元初","元好问","幕府文书鸟羽轻，敝裘羸马月三更。未能免俗私自笑，岂不怀归官有程。十里陂塘春鸭闹，一川桑柘晚烟平。此生只合田间老，谁遣春官识姓名。"
"寄刘继先","金末元初","元好问","清霜茅屋耿无眠，坐忆分携一慨然。楚客登临动归兴，谢公哀乐感中年。凄凉古驿人烟外，迤逦荒山雪意边。千树春风水杨柳，待君同系晋溪船。"
"天门引","金末元初","元好问","秦王宫中不得近，从破衡成欲谁信。白头游客困咸阳，憔悴黄金百斤尽。海中仙人黄鹤举，大笑人间争腐鼠。丈夫何意作苏秦，六印才堪警儿女。古来多为虚名老，不见阿房净如扫。千年虎豹守天门，一日牛羊卧秋草。"
"少林","金末元初","元好问","云林入清深，禅房坐萧爽。澄泉洁馀习，高鸟唤长往。我无玄豹姿，谩有紫霞想。回首山中云，灵芝日应长。"
"王右丞雪霁捕鱼图","金末元初","元好问","江云滉滉阴晴半，沙雪离离点江岸。画中不信有天机，细向树林枯处看。渔浦移家愧未能，扁舟萧散亦何曾。白头岁月黄尘底，笑杀高人王右丞。"
"出京","金末元初","元好问","从宦非所堪，长告欣得请。驱马出国门，白日触隆景。半生无根著，飘转如断梗。一昨随牒来，六月阻归省。城居苦湫隘，群动日蛙黾。惭愧山中人，团茅遂幽屏。尘泥久相浣，梦寐见清颍。矫首孤飞云，西南路何永。"
"龙门杂诗","金末元初","元好问","石楼绕清伊，尘土天所限。人言无僧久，草满不复刬。滩声激悲壮，山意出高蹇。当年香山老，挂冠遂忘返。高情留诗轴，清话入禅版。谁言海山去？萧散仍在眼。溪寒不可涉，倚杖西林晚。"
"光武台","金末元初","元好问","东南地上游，荆楚兵四冲。游子十月来，登高送长鸿。当年赤帝孙，提剑起蒿蓬。一顾滍水断，再顾新都空。雷霆万万古，青天看飞龙。岿然此遗台，落日荒烟重。谁见经纶初，指挥走群雄。白水日夜东，石麟几秋风。空馀广武叹，无复云台功。"
"刘曲龙潭","金末元初","元好问","层冰积浩荡，陵谷低吞吐。窈窕转幽壑，突兀开净宇。回头山水县，亦复堕尘土。孤云铁梁北，宇宙一仰俯。风景初不殊，川涂忽修阻。寒潭海眼净，黕黑自太古。蛰龙何年卧？万国待霖雨。谁能裂苍崖，雷风看掀举。"
"西楼曲","金末元初","元好问","游丝落絮春漫漫，西楼晓晴花作团。楼中少妇弄瑶瑟，一曲未终坐长叹。去年与郎西入关，春风浩荡随金鞍。今年匹马妾东还，零落芙蓉秋水寒。并刀不剪东流水，湘竹年年泪痕紫。海枯石烂两鸳鸯，只合双飞便双死。重城车马红尘起，乾鹊无端为谁喜。镜中独语人不知，欲插花枝泪如洗。"
"泛舟大明湖","金末元初","元好问","长白山前绣江水，展放荷花三十里。看山水底山更佳，一堆苍烟收不起。山从阳丘西来青一弯，天公掷下半玉环。大明湖上一杯酒，昨日绣江眉睫间。晚凉一棹东城渡，水暗荷深若无路。江妃不惜水芝香，狼藉秋风与秋露。兰襟郁郁散芳泽，罗袜盈盈见微步。晚晴一赋画不成，枉著风标誇白鹭。我时骖鸾追散仙，但见金支翠蕤相后先。眼花耳热不称意，高唱吴歌叩两舷。唤取樊川摇醉笔，风流聊与付他年。"
"晓发石门渡湍水道中","金末元初","元好问","疏星澹秋明，阴霞绚朝映。积雨成坐愁，晨光动幽兴。石门归驭引，湍浦渔舠并。旷荡万景新，归藏四山静。平湖风漪绿，远岸秋沙净。洋洋游鱼逝，汎汎轻鸥泳。隐显乖夙心，感遇见真性。倦游时自悼，违己将安竟。忧端从中来，茫茫发孤咏。"
"望云谣","金末元初","元好问","涉江采芙蓉，芙蓉待秋风。登山采兰苕，兰苕霜早彫。美人亭亭在云霄，郁摇行歌不可招。湘弦沈沈写幽怨，愁心历乱如曳茧。金支翠蕤纷在眼，春草迢迢春波远。"
"望归吟","金末元初","元好问","塞云一抹平如截，塞草离离卧榆叶。长城窟深战骨寒，万古牛羊饮冤血。少年锦带佩吴钩，独骑匹马觅封侯。去时只道从军乐，不道关山空白头。北风吹沙杂飞雪，弓弦有声冻欲折。寒衣昨夜洛阳来，肠断空闺捣秋月。年年岁岁望还家，此日归期转未涯。谁与南州问消息，几时重拜李轻车。"
"游黄华山","金末元初","元好问","黄华水帘天下绝，我初闻之雪溪翁。丹霞翠壁高欢宫，银河下濯青芙蓉。昨朝一游亦偶尔，更觉摹写难为功。是时气节已三月，山木赤立无春容。湍声汹汹转绝壑，雪气凛凛随阴风。悬流千丈忽当眼，芥蒂一洗平生胸。雷公怒击散飞雹，日脚倒射垂长虹。骊珠百斛供一泻，海藏翻倒愁龙公。轻明圆转不相碍，变见融结谁为雄？归来心魄为动荡，晓梦月落春山空。手中仙人九节杖，每恨胜景不得穷。携壶重来岩下宿，道人已约山樱红。"
"湘夫人咏","金末元初","元好问","木兰芙蓉满芳洲，白云飞来北渚游。千秋万岁帝乡远，云来云去空悠悠。秋风秋月沅江渡，波上寒烟引轻素。九疑山高猿夜啼，竹枝无声堕残露。"
"缑山置酒","金末元初","元好问","灵宫肃清晓，细柏含古春。人言王子乔，鹤驭此上宾。白云山苍苍，平田木欣欣。登高览元化，浩荡融心神。西望洛阳城，大路通平津。行人细如蚁，扰扰争红尘。蓬莱风涛深，鬓毛日夜新。殷勤一杯酒，愧尔云间人。"
"颍亭留别","金末元初","元好问","故人重分携，临流驻归驾。乾坤展清眺，万景若相借。北风三日雪，太素秉元化。九山郁峥嵘，了不受陵跨。寒波淡淡起，白鸟悠悠下。怀归人自急，物态本閒暇。壶觞负吟啸，尘土足悲咤。回首亭中人，平林澹如画。"
"箕山","金末元初","元好问","幽林转阴崖，鸟道人迹绝。许君栖隐地，唯有太古雪。人间黄屋贵，物外秖自洁。尚厌一瓢喧，重负宁所屑。降衷均义禀，汩利忘智决。得陇又望蜀，有齐安用薛。干戈几蛮触，宇宙日流血。鲁连蹈东海，夷齐采薇蕨。至今阳城山，衡华两丘垤。古人不可作，百念肝肺热。浩歌北风前，悠悠送孤月。"
"㶏亭","金末元初","元好问","春物已清美，客怀自幽独。危亭一徘徊，翛然若新沐。宿云淡野川，元气浮草木。微茫尽楚尾，平远疑杜曲。生平远游赋，吟讽心自足。朅来著世网，抑抑就边幅。人生要适情，无荣复何辱。乾坤入望眼，容我谢羁束。一笑白鸥前，春波动新绿。"
