"题目"，"朝代"，"作者"，"内容"
"古诗十九首 其十六","魏晋","无名氏","凛凛岁云暮，蝼蛄夕鸣悲。凉风率已厉，游子寒无衣。锦衾遗洛浦，同袍与我违。独宿累长夜，梦想见容辉。良人惟古欢，枉驾惠前绥。愿得常巧笑，携手同车归。既来不须臾，又不处重闱。亮无晨风翼，焉能凌风飞。眄睐以适意，引领遥相睎。徙倚怀感伤，垂涕沾双扉。"
"古诗十九首 其十九","魏晋","无名氏","明月何皎皎，照我罗床帏。忧愁不能寐，揽衣起徘徊。客行虽云乐，不如早旋归。出户独彷徨，愁思当告谁。引领还入房，泪下沾裳衣。"
"古诗十九首 其二","魏晋","无名氏","青青河畔草，郁郁园中柳。盈盈楼上女，皎皎当窗牖。娥娥红粉妆，纤纤出素手。昔为倡家女，今为荡子妇。荡子行不归，空床难独守。"
"古绝句四首 其四","魏晋","无名氏","南山一桂树，上有双鸳鸯。千年长交颈，欢爱不相忘。"
"古绝句四首 其二","魏晋","无名氏","日暮秋云阴，江水清且深。何用通音信，莲花玳瑁簪。"
"古绝句四首 其一","魏晋","无名氏","藁砧今何在，山上复有山。何当大刀头，破镜飞上天。"
"古绝句四首 其三","魏晋","无名氏","菟丝从长风，根茎无断绝。无情尚不离，有情安可别。"
"古越谣歌","魏晋","无名氏","君乘车，我戴笠，他日相逢下车揖。君担簦，我跨马，他日相逢为君下。"
"古诗五首 其二","魏晋","无名氏","四坐且莫喧，愿听歌一言。请说铜炉器，崔嵬象南山。上枝似松柏，下根据铜盘。雕文各异类，离娄自相联。谁能为此器，公输与鲁班。朱火然其中，青烟飏其间。从风入君怀，四坐莫不叹。香风难久居，空令蕙草残。"
"李陵录别诗二十一首 其四","魏晋","无名氏","骨肉缘枝叶，结交亦相因。四海皆兄弟，谁为行路人。况我连枝树，与子同一身。昔为鸳与鸯，今为参与辰。昔者常相近，邈若胡与秦。惟念当乖离，恩情日以新。鹿鸣思野草，可以喻嘉宾。我有一尊酒，欲以赠远人。愿子留斟酌，慰此平生亲。"
"李陵录别诗二十一首 其一","魏晋","无名氏","良时不再至，离别在须臾。屏营衢路侧，执手野踟蹰。仰视浮云驰，奄忽互相逾。风波一失所，各在天一隅。长当从此别，且复立斯须。欲因晨风发，送子以贱驱。"
"李陵录别诗二十一首 其八","魏晋","无名氏","有鸟西南飞，熠熠似苍鹰。朝发天北隅，暮闻日南陵。欲寄一言去，托之笺彩缯。因风附轻翼，以遗心蕴蒸。鸟辞路悠长，羽翼不能胜。意欲从鸟逝，驽马不可乘。"
"古诗","魏晋","无名氏","步出城东门，遥望江南路。前日风雪中，故人从此去。我欲渡河水，河水深无梁。愿为双黄鹄，高飞还故乡。"
"刺巴郡郡守诗","魏晋","无名氏","狗吠何喧喧，有吏来在门。披衣出门应，府记欲得钱。语穷乞请期，吏怒反见尤。旋步顾家中，家中无可为。思往从邻贷，邻人言已匮。钱钱何难得，令我独憔悴。"
"时人为贡举语","魏晋","无名氏","举秀才。不知书。举孝廉。父别居。寒素清白浊如泥。高第良将怯如黾。"
"顺帝末京都童谣","魏晋","无名氏","直如弦，死道边。曲如钩，反封侯。"
"古诗三首 其三","魏晋","无名氏","新树兰蕙葩，杂用杜蘅草。终朝采其华，日暮不盈抱。采之欲遗谁，所思在远道。馨香易销歇，繁华会枯槁。怅望欲何言，临风送怀抱。"
"古诗三首 其一","魏晋","无名氏","橘柚垂华实，乃在深山侧。闻君好我甘，窃独自雕饰。委身玉盘中，历年冀见食。芳菲不相投，青黄忽改色。人傥欲我知，因君为羽翼。"
"古诗五首 其四","魏晋","无名氏","穆穆清风至，吹我罗衣裾。青袍似春草，长条随风舒。朝登津梁山，褰裳望所思。安得抱柱信，皎日以为期。"
"古诗五首 其一","魏晋","无名氏","上山采蘼芜，下山逢故夫。长跪问故夫，新人复何如。新人虽言好，未若故人姝。颜色类相似，手爪不相如。新人从门入，故人从阁去。新人工织缣，故人工织素。织缣日一匹，织素五丈馀。将缣来比素，新人不如故。"
"李陵录别诗二十一首 其二十","魏晋","无名氏","岩岩钟山首，赫赫炎天路。高明曜云门，远景灼寒素。昂昂累世士，结根在所固。吕望老匹夫，苟为因世故。管仲小囚臣，独能建功祚。人生有何常，但恐年岁暮。幸托不肖躯，且当猛虎步。安能苦一身，与世同举厝。由不慎小节，庸夫笑我度。吕望尚不希，夷齐何足慕。"
"李陵录别诗二十一首 其二十一","魏晋","无名氏","远送新行客，戚暮乃来归。入门望爱子，妻妾向人悲。闻子不可见，日已潜光辉。孤坟在西北，常念君来迟。褰裳上墟丘，但见蒿与薇。白骨归黄泉，肌体乘尘飞。生时不识父，死后知我谁。孤魂游穷暮，飘遥安所依。人生图嗣息，尔死我念追。俯仰内伤心，不觉泪沾衣。人生自有命，但恨生日希。"
"与阮德如诗","魏晋","嵇康","含哀还旧庐，感切伤心肝。良时遘吾子，谈慰臭如兰。畴昔恨不早，既面侔旧欢。不悟卒永离，念隔增忧叹。事故无不有，别易会良难。郢人忽已逝，匠石寝不言。泽雉穷野草，灵龟乐泥蟠。荣名秽人身，高位多灾患。未若捐外累，肆志养浩然。颜氏希有虞，隰子慕黄轩。涓彭独何人，唯志在所安。渐渍殉近欲，一往不可攀。生生在豫积，勿以怵自宽。南土垾不凉，衿计宜早完。君其爱德素，行路慎风寒。自力致所怀，临文情辛酸。"
"五言诗三首 其一","魏晋","嵇康","人生譬朝露，世变多百罗。苟必有终极，彭聃不足多。仁义浇淳朴，前识丧道华。留弱丧自然，天真难可和。郢人审匠石，钟子识伯牙。真人不屡存，高唱谁当和。"
"五言诗三首 其二","魏晋","嵇康","修夜家无为，独步光庭侧。仰首看天衢，流光曜八极。抚心悼季世，遥念大道逼。飘飘当路士，悠悠进自棘。得失自己来，荣辱相蚕食。朱紫虽玄黄，太素贵无色。渊淡体至道，色化同消息。"
"五言诗三首 其三","魏晋","嵇康","俗人不可亲，松乔是可邻。何为秽浊间，动摇增垢尘。慷慨之远游，整驾俟良辰。轻举翔区外，濯翼扶桑津。徘徊戏灵岳，弹琴咏泰真。沧水澡五藏，变化忽若神。恒娥进妙药，毛羽翕光新。一纵发开阳，俯视当路人。哀哉世间人，何足久托身。"
"五言赠秀才诗","魏晋","嵇康","双鸾匿景曜，戢翼太山崖。抗首漱朝露，晞阳振羽仪。长鸣戏云中，时下息兰池。自谓绝尘埃，终始永不亏。何意世多艰，虞人来我维。云网塞四区，高罗正参差。奋迅势不便，六翮无所施。隐姿就长缨，卒为时所羁。单雄翩独逝，哀吟伤生离。徘徊恋俦侣，慷慨高山陂。鸟尽良弓藏，谋极身必危。吉凶虽在己，世路多崄巇。安得反初服，抱玉宝六奇。逍遥游太清，携手长相随。"
"六言诗十章 其一","魏晋","嵇康","惟上古尧舜。二人功德齐均。不以天下私亲。高尚简朴慈顺。宁济四海蒸民。"
"六言诗十章 其七","魏晋","嵇康","东方朔至清。外似贪污内贞。秽身滑稽隐名。不为世累所撄。所欲不足无营。"
"六言诗十章 其九","魏晋","嵇康","老莱妻贤明。不愿夫子相荆。相将避禄隐耕。乐道闲居采䓑。终厉高节不倾。"
"六言诗十章 其二","魏晋","嵇康","唐虞世道治。万国穆亲无事。贤愚各自得志。晏然逸豫内忘。佳哉尔时可憙。"
"六言诗十章 其八","魏晋","嵇康","楚子文善仕。三为令尹不喜。柳下降身蒙耻。不以爵禄为已。靖恭古惟二子。"
"六言诗十章 其十","魏晋","嵇康","嗟古贤原宪。弃背膏粱朱颜。乐此屡空饥寒。形陋体逸心宽。得志一世无患。"
"六言诗十章 其三","魏晋","嵇康","智慧用有为。法令滋章寇生。纷然相召不停。大人玄寂无声。镇之以静自正。"
"六言诗十章 其五","魏晋","嵇康","生生厚招咎。金玉满堂莫守。古人安此粗丑。独以道德为友。故能延期不朽。"
"六言诗十章 其六","魏晋","嵇康","名行显患滋。位高势重祸基。美色伐性不疑。厚味腊毒难治。如何贪人不思。"
"六言诗十章 其四","魏晋","嵇康","名与身孰亲。哀哉世俗徇荣。驰骛竭力丧精。得失相纷忧惊。自贪勤苦不宁。"
"代秋胡歌诗 其一","魏晋","嵇康","富贵尊荣。忧患谅独多。富贵尊荣。忧患谅独多。古人所惧。丰屋蔀家。人害其上。兽恶网罗。惟有贫贱。可以无他。歌以言之。富贵忧患多。"
"代秋胡歌诗 其二","魏晋","嵇康","贫贱易居。贵盛难为工。贫贱易居。贵盛难为工。耻佞直言。与祸相逢。变故万端。俾吉作凶。思牵黄犬。其计莫从。歌以言之。贵盛难为工。"
"代秋胡歌诗 其三","魏晋","嵇康","劳谦寡悔。忠信可久安。劳谦寡悔。忠信可久安。天道害盈。好胜者残。强梁致灾。多事招患。欲得安乐。独有无愆。歌以言之。忠信可久安。"
"代秋胡歌诗 其四","魏晋","嵇康","役神者弊。极欲令人枯。役神者弊。极欲令人枯。颜回短折。下及童乌。纵体淫恣。莫不早徂。酒色何物。自令不辜。歌以言之。酒色令人枯。"
"代秋胡歌诗 其五","魏晋","嵇康","绝智弃学。游心于玄默。绝智弃学。游心于玄默。遇过而悔。当不自得。垂钓一壑。所乐一国。被发行歌。和气四塞。歌以言之。游心于玄默。"
"代秋胡歌诗 其六","魏晋","嵇康","思与王乔。乘云游八极。思与王乔。乘云游八极。凌厉五岳。忽行万亿。授我神药。自生羽翼。呼吸太和。炼形易色。歌以言之。思行游八极。"
"代秋胡歌诗 其七","魏晋","嵇康","千载长生。歌以言之。徘徊于层城。"
"四言诗 其一","魏晋","嵇康","淡淡流水，沦胥而逝。泛泛柏舟，载浮载滞。微啸清风，鼓楫容裔。放棹投竿，优游卒岁。"
"四言诗 其二","魏晋","嵇康","婉彼鸳鸯，戢翼而游。俯唼绿藻，托身洪流。朝翔素濑，夕栖灵洲。摇荡清波，与之沈浮。"
"四言诗 其三","魏晋","嵇康","藻泛兰池，和声激朗。操缦清商，游心大象。倾昧修身，惠音遗响。钟期不存，我志谁赏。"
"四言诗 其四","魏晋","嵇康","敛弦散思，游钓九渊。重流千仞，或饵者悬。猗与庄老，栖迟永年。寔惟龙化，荡志浩然。"
"四言诗 其五","魏晋","嵇康","肃肃冷风，分生江湄。却背华林，俯溯丹坻。含阳吐英，履霜不衰。嗟我殊观，百卉具腓。心之忧矣，孰识玄机。"
"四言诗 其六","魏晋","嵇康","猗猗兰蔼，殖彼中原。绿叶幽茂，丽藻丰繁。馥馥蕙芳，顺风而宣。将御椒房，吐薰龙轩。瞻彼秋草，怅矣惟骞。"
"四言诗 其七","魏晋","嵇康","泆泆白云，顺风而回。渊渊绿水，盈坎而颓。乘流远逝，自躬兰隈。杖策答诸，纳之素怀。长啸清原，惟以告哀。"
"四言诗 其八","魏晋","嵇康","抄抄翔鸾，舒翼太清。俯眺紫辰，仰看素庭。凌蹑玄虚，浮沉无形。将游区外，啸侣长鸣。神□不存，谁与独征。"
"四言诗 其九","魏晋","嵇康","有舟浮覆，绋纚是维。栝楫松棹，有若龙微。□津经险，越济不归。思友长林，抱朴山嵋。守器殉业，不能奋飞。"
"四言诗 其十","魏晋","嵇康","羽化华岳，超游清霄。云盖习习，六龙飘飘。左配椒桂，右缀兰苕。凌阳赞路，王子奉轺。婉娈名山，真人是要。齐物养生，与道逍遥。"
"四言诗 其十一","魏晋","嵇康","微风清扇，云气四除。皎皎亮月，丽于高隅。兴命公子，携手同车。龙骥翼翼，扬镳踟蹰。肃肃宵征，造我友庐。光灯吐辉，华幔长舒。鸾觞酌醴，神鼎烹鱼。弦超子野，叹过绵驹。流咏太素，俯赞玄虚。孰克英贤，与尔剖符。"
"四言赠兄秀才入军诗","魏晋","嵇康","鸳鸯于飞，肃肃其羽。朝游高原，夕宿兰渚。邕邕和鸣，顾眄俦侣。俛仰慷慨，优游容与。鸳鸯于飞，啸侣命俦。朝游高原，夕宿中洲。交颈振翼，容与清流。咀嚼兰蕙，俯仰优游。泳彼长川，言息其浒。陟彼高冈，言刈其楚。嗟我征迈，独行踽踽。仰彼凯风，涕泣如雨。泳彼长川，言息其沚。陟彼高冈，言刈其杞。嗟我独征，靡瞻靡恃。仰彼凯风，载坐载起。穆穆惠风，扇彼轻尘。奕奕素波，转此游鳞。伊我之劳，有怀遐人。寤言永思，寔钟所亲。所亲安在，舍我远迈。弃此荪芷，袭彼萧艾。虽曰幽深，岂无颠沛。言念君子，不遐有害。人生寿促，天地长久。百年之期，孰云其寿。思欲登仙，以济不朽。缆辔踟蹰，仰顾我友。我友焉之，隔兹山梁。谁谓河广，一苇可航。徒恨永离，逝彼路长。瞻仰弗及，徙倚彷徨。良马既闲，丽服有晖。左揽繁弱，右接忘归。风驰电逝，蹑景追飞。凌厉中原，顾盻生姿。携我好仇，载我轻车。南凌长阜，北厉清渠。仰落惊鸿，俯引渊鱼。盘于游田，其乐只且。凌高远盻，俯仰咨嗟。怨彼幽絷，室迩路遐。虽有好音，谁与清歌。虽有姝颜，谁与发华。仰讯高云，俯托轻波。乘流远遁，抱恨山阿。轻车迅迈，息彼长林。春木载荣，布叶垂阴。习习谷风，吹我素琴。交交黄鸟，顾俦弄音。感悟驰情，思我所钦。心之忧矣，永啸长吟。浩浩洪流，带我邦畿。萋萋绿林，奋荣扬晖。鱼龙瀺灂，山鸟群飞。驾言出游，日夕忘归。思我良朋，如渴如饥。愿言不获，怆矣其悲。息徒兰圃，秣马华山。流磻平皋，垂纶长川。目送归鸿，手挥五弦。俯仰自得，游心太玄。嘉彼钓叟，得鱼忘筌。郢人逝矣，谁与尽言。闲夜肃清，朗月照轩。微风动袿，组帐高褰。旨酒盈樽，莫与交欢。鸣琴在御，谁与鼓弹。仰慕同趣，其馨若兰。佳人不存，能不永叹。乘风高逝，远登灵丘。托好松乔，携手俱游。朝发太华，夕宿神州。弹琴咏诗，聊以忘忧。琴诗自乐，远游可珍。含道独往，弃智遗身。寂乎无累，何求于人。长寄灵岳，怡志养神。流俗难悟，逐物不还。至人远鉴，归之自然。万物为一，四海同宅。与彼共之，予何所惜。生若浮寄，暂见忽终。世故纷纭，弃之八戎。泽雉虽饥，不愿园林。安能服御，劳形苦心。身贵名贱，荣辱何在。贵得肆志，纵心无悔。"
"诗","魏晋","嵇康","□□鸟群嬉。感寤长怀。能不永思。永思伊何。思齐大仪。凌云轻迈。托身灵螭。遥集玄圃。释辔华池。华木夜光。沙棠离离。俯漱神泉。仰叽琼枝。栖心浩素。终始不亏。"
"述志诗二首 其一","魏晋","嵇康","潜龙育神躯，跃鳞戏兰池。延颈慕大庭，寝足俟皇羲。庆云未垂景，盘桓朝阳陂。悠悠非吾匹，畴肯应俗宜。殊类难遍周，鄙议纷流离。轗轲丁悔吝，雅志不得施。耕耨感宁越，马席激张仪。逝将离群侣，杖策追洪崖。焦股振六翮，罗者安所羁。浮游太清中，更求新相知。比翼翔云汉，饮露餐琼枝。多念世间人，夙驾咸驱驰。冲静得自然，荣华安足为。"
"述志诗二首 其二","魏晋","嵇康","斥鴳擅蒿林，仰笑神凤飞。坎井蝤蛙宅，神龟安所归。恨自用身拙，任意多永思。远实与世殊，义誉非所希。往事既已谬，来者犹可追。何为人事间，自令心不夷。慷慨思古人，梦想见容辉。愿与知己遇，舒愤启幽微。岩穴多隐逸，轻举求吾师。晨登箕山巅，日夕不知饥。玄居养营魄，千载长自绥。"
"幽愤诗","魏晋","嵇康","嗟余薄祜，少遭不造。哀茕靡识，越在襁褓。母兄鞠育，有慈无威。恃爱肆妲，不训不师。爰及冠带，凭宠自放。抗心希古，任其所尚。托好老庄，贱物贵身。志在守朴，养素全真。曰余不敏，好善暗人。子玉之败，屡增惟尘。大人含弘，藏垢怀耻。民之多僻，政不由己。惟此褊心，显明臧否。感悟思愆，怛若创痏。欲寡其过，谤议沸腾。性不伤物，频致怨憎。昔惭柳惠，今愧孙登。内负宿心，外恧良朋。仰慕严郑，乐道闲居。与世无营，神气晏如。咨予不淑，婴累多虞。匪降自天，寔由顽疏。理弊患结，卒致囹圄。对答鄙讯，絷此幽阻。实耻讼冤，时不我与。虽曰义直，神辱志沮。澡身沧浪，岂云能补。嗈嗈鸣雁，奋翼北游。顺时而动，得意忘忧。嗟我愤叹，曾莫能俦。事与愿违，遘兹淹留。穷达有命，亦又何求。古人有言，善莫近名。奉时恭默，咎悔不生。万石周慎，安亲保荣。世务纷纭，祗搅予情。安乐必诫，乃终利贞。煌煌灵芝，一年三秀。予独何为，有志不就。徵难思复，心焉内疚。庶勖将来，无馨无臭。采薇山阿，散发岩岫。永啸长吟，颐性养寿。"
"思亲诗","魏晋","嵇康","奈何愁兮愁无聊，恒恻恻兮心若抽。愁奈何兮悲思多，情郁结兮不可化。奄失恃兮孤茕茕，内自悼兮啼失声。思报德兮邈已绝，感鞠育兮情剥裂。嗟母兄兮永潜藏，想形容兮内摧伤。感阳春兮思慈亲，欲一见兮路无因。望南山兮发哀叹，感机杖兮涕汍澜。念畴昔兮母兄在，心逸豫兮寿四海。忽已逝兮不可追，心穷约兮但有悲。上空堂兮廓无依，睹遗物兮心崩摧。中夜悲兮当告谁，独收泪兮抱哀戚。日远迈兮思予心，恋所生兮泪流襟。慈母没兮谁与骄，顾自怜兮心忉忉。诉苍天兮天不闻，泪如雨兮叹成云。欲弃忧兮寻复来，痛殷殷兮不可裁。"
"酒会诗","魏晋","嵇康","乐哉苑中游，周览无穷已。百卉吐芳华，崇台邈高跱。林木纷交错，玄池戏鲂鲤。轻丸毙翔禽，纤纶出鳣鲔。坐中发美赞，异气同音轨。临川献清酤，微歌发皓齿。素琴挥雅操，清声随风起。斯会岂不乐，恨无东野子。酒中念幽人，守故弥终始。但当体七弦，寄心在知己。"
"游仙诗","魏晋","嵇康","翩翩凤翮，逢此网罗。"
"琴歌","魏晋","嵇康","凌扶摇兮憩瀛洲，要《列子》兮为好仇。餐沆瀣兮带朝霞，眇翩翩兮薄天游。齐万物兮超自得，委性命兮任去留。"
"答二郭诗三首 其一","魏晋","嵇康","天下悠悠者，不能趋上京。二郭怀不群，超然来北征。乐道托莱庐，雅志无所营。良时遘其愿，遂结欢爱情。君子义是亲，恩好笃平生。寡智自生灾，屡使众衅成。豫子匿梁侧，聂政变其形。顾此怀怛惕，虑在苟自宁。今当寄他域，严驾不得停。本图终宴婉，今更不克并。二子赠嘉诗，馥如幽兰馨。恋土思所亲，能不气愤盈。"
"答二郭诗三首 其二","魏晋","嵇康","昔蒙父兄祚，少得离负荷。因疏遂成懒，寝迹北山阿。但愿养性命，终己靡有他。良辰不我期，当年值纷华。坎凛趣世教，常恐婴网罗。羲农邈已远，拊膺独咨嗟。朔戒贵尚容，渔父好扬波。虽逸亦已难，非余心所嘉。岂若翔区外，餐琼漱朝霞。遗物弃鄙累，逍遥游太和。结友集灵岳，弹琴登清歌。有能从我者，古人何足多。"
"答二郭诗三首 其三","魏晋","嵇康","详观凌世务，屯险多忧虞。施报更相市，大道匿不舒。夷路值枳棘，安步将焉如。权智相倾夺，名位不可居。鸾凤避罻罗，远托昆仑墟。庄周悼灵龟，越稷畏王舆。至人存诸己，隐璞乐玄虚。功名何足殉，乃欲列简书。所好亮若兹，杨氏叹交衢。去去从所志，敢谢道不俱。"
"孙皓初童谣","魏晋","无名氏","宁饮建业水，不食武昌鱼。宁还建业死，不止武昌居。"
"绵州巴歌","魏晋","无名氏","豆子山，打瓦鼓。扬平山，撒白雨。下白雨，取龙女。织得绢，二丈五。一半属罗江，一半属玄武。"
"游石门诗","魏晋","慧远","超兴非有本，理感兴自生。忽闻石门游，奇唱发幽情。褰裳思云驾，望崖想曾城。驰步乘长岩，不觉质自轻。矫首登灵阙，眇若凌太清。端坐运虚轮，转彼玄中经。神仙同物化，未若两俱冥。"
"庐山东林杂诗","魏晋","释慧远","崇岩吐清气，幽岫栖神迹。希声奏群籁，响出山溜滴。有客独冥游，径然忘所适。挥手抚云门，灵关安足辟。流心叩玄扃，感至理弗隔。孰是腾九霄，不奋冲天翮。妙同趣自均，一悟超三益。"
"七哀诗三首 其一","魏晋","王粲","西京乱无象，豺虎方遘患。复弃中国去，远身适荆蛮。亲戚对我悲，朋友相追攀。出门无所见，白骨蔽平原。路有饥妇人，抱子弃草间。顾闻号泣声，挥涕独不还。未知身死处，何能两相完。驱马弃之去，不忍听此言。南登霸陵岸，回首望长安。悟彼下泉人，喟然伤心肝。"
"七哀诗三首 其二","魏晋","王粲","荆蛮非我乡，何为久滞淫。方舟溯大江，日暮愁我心。山冈有馀映，岩阿增重阴。狐狸驰赴穴，飞鸟翔故林。流波激清响，猴猿临岸吟。迅风拂裳袂，白露沾衣襟。独夜不能寐，摄衣起抚琴。丝桐感人情，为我发悲音。羁旅无终极，忧思壮难任。"
"七哀诗三首 其三","魏晋","王粲","边城使心悲，昔吾亲更之。冰雪截肌肤，风飘无止期。百里不见人，草木谁当迟。登城望亭燧，翩翩飞戍旗。行者不顾反，出门与家辞。子弟多俘虏，哭泣无已时。天下尽乐土，何为久留兹。蓼虫不知辛，去来勿与咨。"
"为潘文则作思亲诗","魏晋","王粲","穆穆显妣，德音徽止。思齐先姑，志侔姜姒。躬此劳瘁，鞠予小子。小子之生，遭世罔宁。烈考勤时，从之于征。奄遘不造，殷忧是婴。咨于靡及，退守祧祊。五服荒离，四国分争。祸难斯逼，救死于颈。嗟我怀归，弗克弗逞。圣善独劳，莫慰其情。春秋代逝，于兹九龄。缅彼行路，焉托予诚。予诚既否，委之于天。庶我显妣，克保遐年。亹亹惟惧，心乎如悬。如何不吊，早世徂颠。于存弗养，于后弗临。遗衍在体，惨痛切心。形影尸立，魂爽飞沈。在昔蓼莪，哀有馀音。我之此譬，忧其独深。胡宁视息，以济于今。岩岩丛险，则不可摧。仰瞻归云，俯聆飘回。飞焉靡翼，超焉靡阶。思若流波，情似坻颓。诗之作矣，情以告哀。"
"从军诗五首 其四","魏晋","王粲","朝发邺都桥，暮济白马津。逍遥河堤上，左右望我军。连舫逾万艘，带甲千万人。率彼东南路，将定一举勋。筹策运帷幄，一由我圣君。恨我无时谋，譬诸具官臣。鞠躬中坚内，微画无所陈。许历为完士，一言犹败秦。我有素餐责，诚愧伐檀人。虽无铅刀用，庶几奋薄身。"
"从军诗五首 其二","魏晋","王粲","凉风厉秋节，司典告详刑。我君顺时发，桓桓东南征。泛舟盖长川，陈卒被隰坰。征夫怀亲戚，谁能无恋情。拊衿倚舟樯，眷眷思邺城。哀彼东山人，喟然感鹳鸣。日月不安处，人谁获恒宁。昔人从公旦，一徂辄三龄。今我神武师，暂往必速平。弃余亲睦恩，输力竭忠贞。惧无一夫用，报我素餐诚。夙夜自恲性，思逝若抽萦。将秉先登羽，岂敢听金声。"
"从军诗五首 其三","魏晋","王粲","从军征遐路，讨彼东南夷。方舟顺广川，薄暮未安坻。白日半西山，桑梓有馀晖。蟋蟀夹岸鸣，孤鸟翩翩飞。征夫心多怀，凄凄令吾悲。下船登高防，草露沾我衣。回身赴床寝，此愁当告谁。身服干戈事，岂得念所私。即戎有授命，兹理不可违。"
"从军诗","魏晋","王粲","楼船凌洪波，寻戈刺群虏。"
